Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
2556	-59.77954	-104.6434	44.86391	0.00241124	0.0230226	0.00513341	0.00755402	0.0156547	0.0300357	0.0116038	0.00682847	0.0197176	0.0168012	0.0222592	0.00902549	0.00862	0.00791826	0.00725296	0.0256364	0.00252285	0.00701149	0.00870644	0.00950151	0.000364137	0.00608783	0.0176093	0.0138526	0.000201399	0.0139081	0.00222228	0.00914304	0.0154852	0.0192024	0.00860358	0.0129723	0.00114531	0.02359	0.00815684	0.0295209	0.339523	0.197616	0.433341	0.6187158	0.0702251	0.335157	0.664843	0.929775	0.981211	0.990792	0.997118	1.00289	1.00929	1.01915	0.01371497	0.00603169	0.0575908	0.0128412	0.0188963	0.03916	0.075134	0.0290268	0.0170814	0.0493234	0.0420281	0.0556812	0.0225772	0.0215628	0.0198075	0.0181432	0.0641293	0.00631088	0.0175392	0.0217791	0.0237679	0.000910887	0.0152287	0.0440495	0.034652	0.000503797	0.0347911	0.005559	0.0228712	0.038736	0.0480345	0.0215218	0.03245	0.00286498	0.0590103	0.0204043	0.3997617	1.110828	0.137903	0.382242	0.617758	0.862097
2592	-49.65438	-93.27392	43.61953	0.00478799	0.00020609	0.00127313	0.00498883	0.0020422	0.00104916	0.00255201	0.00950695	0.00304378	0.0118287	0.0171389	0.00127661	0.029241	0.0379567	0.00737363	0.0240732	0.00223869	0.00851256	0.000302621	0.00238377	0.0108359	0.0113066	0.0296803	0.0268422	0.0198364	0.0151715	0.026313	0.0136297	0.00199988	0.024763	0.010099	0.00097588	0.00837861	0.038404	0.0296351	0.45	0.251056	0.123501	0.175443	0.950455	0.11883	0.371323	0.628677	0.88117	0.396653	0.637006	0.868753	1.15107	1.56984	2.5211	0.6686175	0.0108905	0.000468763	0.00289581	0.0113473	0.00464509	0.00238637	0.00580468	0.021624	0.00692323	0.0269049	0.0389833	0.00290372	0.06651	0.0863344	0.0167717	0.0547556	0.00509201	0.0193622	0.000688327	0.005422	0.0246467	0.0257175	0.0675093	0.0610539	0.045119	0.0345083	0.0598503	0.0310014	0.00454882	0.0563246	0.0229707	0.00221969	0.0190576	0.0873517	0.0674066	0.4396475	1.388432	0.165558	0.396104	0.603896	0.834441
2628	-58.24251	-97.32805	39.08553	0.0287216	0.0360148	0.00381465	0.00673046	0.0126274	0.00347125	0.0447901	0.00749121	0.000354911	0.0165377	0.0270025	0.000848824	0.00382072	0.0723276	0.0502712	0.0224934	0.000465794	0.00843302	0.0135408	0.030576	0.00219268	0.0122269	0.114634	0.0129746	0.0236452	0.0152409	0.00259405	0.0152878	0.0127018	0.0546876	0.00702507	0.000652109	0.0237544	0.0404925	0.0455338	0.127149	0.313669	0.403682	0.1555	0.9040532	0.112811	0.367583	0.632417	0.887189	0.884271	0.94178	0.98146	1.01889	1.06182	1.13087	0.08893108	0.0371091	0.0465321	0.00492863	0.00869594	0.016315	0.00448495	0.05787	0.00967884	0.000458555	0.0213672	0.034888	0.0010967	0.00493647	0.0934492	0.0649518	0.0290621	0.000601818	0.0108957	0.0174951	0.039505	0.002833	0.0157975	0.14811	0.0167635	0.0305503	0.0196917	0.00335158	0.0197523	0.016411	0.0706578	0.00907658	0.000842543	0.0306913	0.0523174	0.0588309	0.7739776	15.30773	0.386496	0.470476	0.529524	0.613504
2664	-46.14536	-88.41595	42.27058	0.00382826	0.0208691	0.00111686	0.00273052	0.016124	0.0103966	0.0031269	0.00163501	0.00365935	0.0395803	0.00379579	0.000312011	0.00321605	0.0172257	0.00894159	0.00114841	0.000590912	0.00751207	0.00427263	0.00622091	0.0052814	0.0132103	0.00962245	0.00297704	0.0172998	0.000677392	0.00187633	0.00586933	0.00249176	0.00892378	0.00503187	0.00798028	0.00318929	0.0155091	0.000975799	0.24445	0.100411	0.131408	0.52373	3.052415	0.257742	0.432234	0.567766	0.742257	0.561933	0.754954	0.916038	1.09166	1.32458	1.77957	0.4167576	0.0148833	0.0811336	0.00434207	0.0106156	0.062686	0.0404192	0.0121566	0.00635649	0.0142266	0.153878	0.014757	0.00121302	0.0125032	0.0669689	0.0347626	0.00446473	0.00229731	0.029205	0.0166109	0.0241853	0.0205327	0.0513582	0.0374096	0.011574	0.067257	0.00263353	0.00729469	0.0228184	0.00968731	0.0346933	0.0195626	0.0310253	0.0123991	0.0602952	0.00379365	0.2572188	1.184661	0.145864	0.386444	0.613557	0.854136
2700	-51.97194	-96.08635	44.11441	0.00227217	0.0482064	0.0183968	0.0208801	0.0209957	0.0198463	0.00672697	0.00199964	0.00771959	0.0197179	0.0265736	0.00155062	0.0171037	0.016983	0.00123856	0.00442518	0.00070065	0.0159865	0.00373592	0.00572212	0.00768278	0.0316742	0.0448314	0.0277087	0.0321432	0.0534225	0.00482196	0.00474867	0.0159913	0.0386709	0.0187825	0.00749995	0.000978853	0.0498147	0.00512733	0.574124	0.0337409	0.0555561	0.336579	1.181141	0.145495	0.386253	0.613747	0.854504	0.753653	0.871157	0.95788	1.04397	1.1479	1.32687	0.2045004	0.00375763	0.0797221	0.0304241	0.0345308	0.0347221	0.0328211	0.0111248	0.00330694	0.0127664	0.0326088	0.0439466	0.00256436	0.0282855	0.0280859	0.00204828	0.00731821	0.00115871	0.026438	0.00617834	0.00946304	0.0127055	0.0523817	0.0741407	0.0458237	0.0531573	0.0883483	0.0079744	0.00785319	0.0264459	0.0639526	0.0310619	0.0124032	0.00161879	0.0823818	0.00847941	0.6046803	1.100094	0.136705	0.381593	0.618407	0.863295
2736	-51.48246	-95.02936	43.54689	0.000841249	0.0279388	0.0223075	0.000118529	0.0111461	0.00529469	0.00436834	0.0105577	0.00937918	0.0239889	0.000106233	0.00346642	0.0102706	0.0124221	0.0126793	0.0178787	0.0032847	0.0179778	0.0125403	0.019196	0.0395464	0.00683306	0.000146037	0.00404064	0.00649234	0.00113769	0.00429698	0.0229538	0.00107826	0.0215556	0.0067123	0.0169605	0.0361711	0.0254661	0.00154967	0.00498561	0.654526	0.0392067	0.301282	1.344795	0.161598	0.394237	0.605763	0.838402	0.507091	0.718075	0.901836	1.10885	1.39261	1.97203	0.491011	0.00199962	0.0664097	0.0530243	0.000281739	0.026494	0.0125853	0.0103834	0.0250954	0.022294	0.0570209	0.000252514	0.00823958	0.024413	0.029527	0.0301384	0.0424972	0.00780764	0.0427326	0.0298079	0.0456283	0.0940005	0.016242	0.000347126	0.00960448	0.0154321	0.00270425	0.0102138	0.0545605	0.00256298	0.0512369	0.0159549	0.0403146	0.0859776	0.0605321	0.00368353	0.4207037	1.241602	0.151688	0.389402	0.610598	0.848312
2772	-57.78761	-102.8789	45.09125	0.0505106	0.0195201	0.0344622	0.0332204	0.00822452	0.0106449	0.00136727	0.0107849	0.00557638	0.0100042	0.00086829	0.00299944	0.00613818	0.0121392	0.0375126	0.0810113	0.0235	0.000209416	0.00962883	0.017414	0.0571293	0.0279401	0.00328983	0.00943643	0.0137087	0.0447298	0.0496105	0.0283743	0.0021625	0.0149591	0.0139816	0.0225031	0.0215817	0.00349935	0.0342899	0.0222837	0.795348	0.084733	0.0976349	0.4533853	0.0416105	0.302771	0.697229	0.95839	0.390117	0.631865	0.86656	1.15399	1.58262	2.56333	0.6806313	0.069869	0.0270012	0.04767	0.0459523	0.0113766	0.0147246	0.00189128	0.0149183	0.00771355	0.0138384	0.00120107	0.00414899	0.00849067	0.0167916	0.0518895	0.112059	0.0325065	0.000289676	0.0133191	0.0240881	0.0790244	0.0386483	0.00455067	0.013053	0.0189626	0.0618727	0.0686239	0.0392488	0.00299128	0.0206922	0.0193401	0.0311275	0.029853	0.00484049	0.0474316	0.7229331	0.3158467	0.0182623	0.258919	0.741081	0.981738
2808	-61.01339	-103.3025	42.2891	0.0550815	0.0455932	0.00982467	0.0338411	0.00298193	0.0273912	0.00282719	0.00392515	0.0192343	0.0214857	0.0120025	0.00367359	0.0167959	0.0321609	0.00586063	0.0221685	0.0605358	0.0074232	0.00332723	0.0533569	0.00336069	0.0294611	0.0173645	0.0054807	0.0133711	0.0162575	0.000445998	0.000812809	0.00702558	0.00132013	0.0496353	0.0759214	0.1506	0.00851422	0.0135412	0.446877	0.0198729	0.314947	0.218303	3.060634	0.258029	0.43233	0.56767	0.741971	0.405758	0.644097	0.871759	1.14711	1.55256	2.46452	0.6522063	0.0661558	0.0547598	0.0117999	0.0406449	0.00358146	0.0328982	0.00339561	0.00471431	0.0231014	0.0258054	0.0144156	0.00441217	0.0201728	0.0386269	0.00703892	0.0266255	0.0727066	0.00891564	0.00399617	0.0640844	0.00403637	0.0353844	0.0208557	0.00658261	0.0160594	0.0195261	0.000535667	0.000976225	0.00843808	0.00158555	0.0596145	0.0911855	0.180879	0.010226	0.0162637	0.8326034	0.9453004	0.118173	0.370922	0.629078	0.881827
2844	-66.33326	-110.9819	44.64865	0.00598768	0.00614599	0.0214164	0.0094282	0.010707	0.0369163	0.00394905	0.00284506	0.00247688	0.0120475	0.00281157	0.00884907	0.0254572	0.0129821	0.00725903	0.0125623	0.0492304	0.00110606	0.0233322	0.00107909	0.0107659	0.00226898	0.0217412	0.00336664	0.00373486	0.00342547	0.00935295	0.00141644	0.0198258	0.000423668	0.015507	0.0221208	0.00612437	0.00156627	0.0141024	0.268183	0.444193	0.268485	0.0191384	1.293844	0.156804	0.391928	0.608071	0.843196	0.658371	0.815582	0.938382	1.06566	1.22612	1.5189	0.3022328	0.0152618	0.0156653	0.0545875	0.0240312	0.0272907	0.0940947	0.0100656	0.00725167	0.00631322	0.0307075	0.00716632	0.0225551	0.064887	0.0330897	0.0185023	0.0320195	0.125481	0.00281919	0.0594704	0.00275045	0.0274408	0.00578331	0.0554154	0.0085811	0.00951965	0.00873106	0.0238394	0.0036103	0.0505332	0.00107987	0.0395251	0.0563828	0.0156102	0.00399221	0.0359451	0.3923319	0.3560952	0.0247437	0.274103	0.725897	0.975256
2880	-56.43569	-99.42308	42.98738	0.00348289	0.00363687	0.00351718	0.0157146	0.0395589	0.0111544	0.00690019	0.00391395	0.000600979	0.0163884	0.00442394	0.00105196	0.0238758	0.0136972	0.00767804	0.00140522	0.0129153	0.00873985	0.00228126	0.0142893	0.00275204	0.00740764	0.0173852	0.00169466	0.0112502	0.00134137	0.0127022	0.0015064	0.00299346	1.22781e-05	7.16346e-05	0.00368665	0.0098397	0.000543248	0.00311288	0.0295066	0.349304	0.443579	0.177611	2.397418	0.23109	0.422918	0.577082	0.76891	0.321046	0.574581	0.841244	1.18872	1.7404	3.11482	0.8215301	0.0128271	0.0133942	0.0129534	0.0578752	0.145691	0.0410803	0.0254127	0.0144146	0.00221334	0.0603567	0.0162929	0.00387426	0.0879319	0.0504454	0.0282774	0.00517528	0.0475655	0.0321879	0.00840163	0.052626	0.0101355	0.0272815	0.0640278	0.00624126	0.0414333	0.00494011	0.0467809	0.00554789	0.0110246	4.5219e-05	0.000263822	0.0135775	0.0362385	0.00200072	0.0114644	0.2715259	0.5185324	0.0530945	0.31741	0.68259	0.946906
2916	-55.60112	-96.20249	40.60137	0.00018697	0.0114082	0.00362591	0.0191057	0.00784657	0.0164849	0.00230425	0.0153232	0.0164777	0.013536	0.00559712	0.00345791	0.00496155	0.05067	0.0150934	0.00718219	0.0169103	0.0246818	0.00141486	0.0162563	0.00660566	0.00796994	0.00697375	0.00968442	0.00832297	0.00980564	0.0303165	0.0188143	0.0225239	0.00016586	0.00936373	0.0162123	0.0013794	0.0360029	0.037772	0.0935532	0.148862	0.507877	0.249708	6.004551	0.322096	0.452401	0.5476	0.677903	0.326687	0.579483	0.843477	1.18557	1.72568	3.06103	0.8089349	0.000394087	0.0240456	0.00764254	0.0402702	0.0165387	0.0347461	0.00485679	0.0322975	0.034731	0.0285305	0.0117974	0.00728844	0.0104577	0.1068	0.0318133	0.0151383	0.0356429	0.0520233	0.00298218	0.0342644	0.0139231	0.0167987	0.014699	0.0204124	0.0175428	0.0206679	0.0638999	0.0396559	0.0474748	0.000349592	0.0197365	0.0341716	0.00290744	0.0758853	0.0796142	0.474438	1.254314	0.152952	0.390033	0.609967	0.847048
2952	-57.04702	-99.25453	42.2075	0.00226837	0.0185281	0.00225923	0.00737189	0.00063179	0.00875929	0.0089078	0.00462236	0.00529579	0.00376984	0.00534318	0.0221735	0.018149	0.0409148	0.00437288	0.0175863	0.00468279	0.0100092	3.06636e-05	0.0366667	0.00051651	0.000112364	0.00760433	0.00837946	0.0216891	0.00668155	0.0145861	0.0528324	0.0144143	0.000167067	0.00613915	0.0148567	0.00340871	0.0499295	0.0308454	0.416489	0.228991	0.231179	0.123342	3.320349	0.266594	0.435182	0.564818	0.733406	0.502297	0.714756	0.900534	1.11045	1.39908	1.99085	0.4978785	0.00499085	0.0407654	0.00497073	0.0162196	0.00139006	0.0192721	0.0195989	0.0101701	0.0116518	0.00829437	0.011756	0.048786	0.0399312	0.0900204	0.00962116	0.0386932	0.010303	0.0220221	6.74658e-05	0.0806737	0.00113642	0.000247223	0.016731	0.0184364	0.0477201	0.0147007	0.0320922	0.116241	0.0317143	0.00036758	0.0135073	0.0326875	0.0074998	0.109854	0.0678658	0.4545061	1.186707	0.146078	0.386554	0.613446	0.853922
2988	-54.98764	-94.34907	39.36144	0.00886025	0.0307544	0.00214628	0.000112335	0.00483612	0.000603786	0.000759436	0.00102146	0.00173872	0.00732217	0.00304	0.00462991	0.00278771	0.0158139	0.0157331	0.000399658	0.00330345	0.00130758	0.0147436	0.0130575	0.00433772	0.00471243	0.0015527	0.00517528	0.00107444	0.00628552	0.0202015	0.0039494	0.00633427	0.000116989	0.00906287	0.00738626	0.0181686	0.0232864	0.0079109	0.275304	0.115403	0.449622	0.159671	10.07743	0.360973	0.463491	0.536508	0.639028	0.461216	0.685623	0.888918	1.12496	1.45853	2.16818	0.559575	0.0350864	0.121787	0.00849921	0.000444844	0.0191509	0.00239098	0.00300735	0.00404497	0.00688529	0.0289956	0.0120383	0.0183343	0.0110393	0.0626227	0.0623029	0.00158264	0.0130816	0.00517798	0.0583843	0.0517073	0.0171773	0.0186611	0.00614866	0.020494	0.00425477	0.0248905	0.0799975	0.0156395	0.0250835	0.000463272	0.0358888	0.0292494	0.0719473	0.0922138	0.031327	0.2525268	1.270659	0.154559	0.390828	0.609171	0.845441
3024	-53.09716	-95.47758	42.38042	0.0139462	0.00272883	0.00320903	0.000103574	0.00478967	0.00974169	0.00383039	0.0222891	0.0045197	0.042881	0.00563179	0.0487793	0.0248939	0.0535231	0.0341928	0.00100507	0.0130056	0.0409481	0.000578217	0.00254816	0.00981997	0.0101045	0.0521864	0.0685031	0.00583423	0.0132786	0.000938505	0.026402	0.00798731	0.000818736	0.0166735	0.0344071	0.0161113	0.0502701	0.00428032	0.113582	0.0841165	0.560684	0.241618	1.734766	0.192926	0.408133	0.591867	0.807074	0.503934	0.715891	0.900979	1.1099	1.39686	1.98439	0.4955266	0.0214306	0.0041933	0.0049312	0.000159159	0.00736011	0.0149697	0.00588601	0.0342508	0.00694526	0.0658936	0.00865417	0.0749573	0.0382535	0.082247	0.0525427	0.00154446	0.0199852	0.0629234	0.000888524	0.00391567	0.01509	0.0155272	0.0801928	0.105266	0.00896525	0.0204048	0.00144216	0.040571	0.0122738	0.00125812	0.0256215	0.0528722	0.0247577	0.0772482	0.00657741	0.650761	2.235132	0.223036	0.419956	0.580045	0.776963
3060	-51.4377	-96.18348	44.74578	0.00485524	0.0216344	0.00424326	0.00137038	0.00647956	0.0164523	0.0161593	0.00107153	0.0561724	0.00935276	0.00770637	0.0238494	0.00723756	0.00752148	0.000215473	0.00334283	0.00476765	0.0108398	0.0287592	0.0113239	0.00376245	0.0131114	0.0311213	0.00864622	0.00518545	0.0195957	0.00852476	0.0336195	0.0267749	0.00442196	0.00625276	0.0125457	0.00556335	0.0209062	0.0046777	0.0885718	0.151773	0.741512	0.0181432	0.4329802	0.038008	0.297527	0.702473	0.961992	0.675167	0.825664	0.941985	1.06159	1.21115	1.48112	0.2840184	0.010836	0.0482842	0.00947019	0.00305845	0.0144612	0.0367186	0.0360646	0.00239147	0.125367	0.0208737	0.0171993	0.0532277	0.0161529	0.0167866	0.000480899	0.0074606	0.0106405	0.0241926	0.0641855	0.0252729	0.00839713	0.0292624	0.0694572	0.0192968	0.011573	0.0437342	0.0190258	0.0750328	0.0597569	0.00986903	0.0139551	0.0279997	0.0124164	0.0466589	0.0104398	0.4480643	1.164847	0.143774	0.385359	0.614642	0.856225
3096	-60.51298	-101.7034	41.19041	0.0110985	0.0340663	0.0284699	0.0088417	0.0135311	0.00351556	0.00302222	0.0168065	0.0035594	0.0046266	0.011124	0.00472145	0.000414728	0.0619315	0.000989214	0.00680238	0.0198774	0.00476288	0.00711814	0.0437102	0.00919121	0.00946467	0.0230816	0.00596819	0.00220236	0.01731	0.017741	0.0120082	0.0159379	0.0155781	0.013534	0.030939	0.00960478	0.000659963	0.0421851	0.598613	0.249051	0.0653887	0.086947	5.315568	0.311664	0.449307	0.550694	0.688336	0.532886	0.735663	0.90867	1.10051	1.35932	1.87658	0.4551347	0.0215758	0.0662259	0.0553462	0.0171885	0.0263048	0.00683435	0.00587528	0.0326723	0.00691958	0.00899424	0.0216253	0.00917864	0.000806243	0.120397	0.00192306	0.013224	0.0386423	0.00925917	0.0138379	0.0849738	0.017868	0.0183996	0.0448712	0.0116023	0.00428146	0.0336512	0.034489	0.0233443	0.0309837	0.0302843	0.0263105	0.0601464	0.018672	0.00128299	0.0820091	0.5143958	1.29824	0.157226	0.392133	0.607866	0.842775
3132	-53.80109	-95.56426	41.76317	0.00724182	0.00708998	0.00488061	0.00440023	0.0143301	0.00899695	0.00732735	0.0014626	0.00108144	0.0036571	0.00611656	0.00709208	0.000499342	0.0062513	0.00192999	0.0101783	0.0076293	0.014704	0.00506205	0.016993	0.0234885	0.000901943	0.018019	0.00634821	0.0203962	0.00410527	0.0170346	0.024526	0.00564292	0.00532657	0.00475244	0.0267439	0.0168122	0.0043186	0.0314139	0.0466856	0.374152	0.227501	0.351661	5.731922	0.318179	0.451245	0.548754	0.681822	0.489789	0.706019	0.897085	1.11472	1.41639	2.0417	0.5161133	0.0208846	0.0204467	0.0140751	0.0126898	0.0413264	0.0259462	0.0211313	0.00421798	0.00311876	0.0105467	0.0176395	0.0204528	0.00144004	0.018028	0.00556586	0.029353	0.022002	0.0424046	0.0145984	0.049006	0.0677381	0.0026011	0.0519648	0.0183075	0.0588204	0.0118391	0.0491257	0.0707303	0.0162735	0.0153612	0.0137055	0.0771265	0.0484844	0.0124544	0.090594	0.3467543	0.440983	0.0394195	0.299626	0.700374	0.960581
3168	-60.24454	-99.88883	39.64429	1.70055e-05	0.0209487	0.000103036	0.0067584	0.0187369	0.00622216	0.00578133	0.0119557	0.00146604	0.00994451	0.00836643	0.00530677	0.00235041	0.0088239	0.0103502	0.00527086	0.000773551	0.00268126	0.00188861	0.0192741	0.00553399	0.00574939	0.00509844	0.0289129	0.0794665	0.0117589	0.0313952	0.0141324	0.0082917	0.00662497	0.00314107	0.0247928	0.00710187	0.0175145	0.017374	0.517631	0.241344	0.119649	0.121375	11.81982	0.371284	0.466338	0.533661	0.628716	0.391763	0.633165	0.867115	1.15325	1.57937	2.55256	0.6775861	4.10852e-05	0.050612	0.000248933	0.0163282	0.0452683	0.0150327	0.0139676	0.0288849	0.00354194	0.0240259	0.0202132	0.0128211	0.00567858	0.0213185	0.0250061	0.0127344	0.00186889	0.00647791	0.00456287	0.046566	0.0133701	0.0138905	0.0123178	0.0698532	0.191991	0.0284095	0.0758504	0.0341437	0.0200327	0.0160059	0.00758881	0.0598993	0.0171581	0.042315	0.0419753	0.4139086	0.6109083	0.0689245	0.333939	0.666061	0.931076
3204	-56.53076	-99.05298	42.52223	0.00843302	0.00185671	0.00635304	0.00262414	0.00918077	0.00564572	0.00065908	0.0198261	0.00823226	0.00378707	0.00419568	0.000766192	0.00460487	0.0151407	0.00588523	0.0105817	0.000490548	0.00368822	0.0125533	0.00255967	0.00559318	0.0127776	0.00679995	0.00924869	0.00442832	0.00343753	0.00110745	0.0158618	0.0166388	0.0037597	0.00237043	0.0258992	0.0129525	0.00792284	0.00710025	0.163318	0.0258717	0.41906	0.39175	1.164647	0.143753	0.385348	0.614652	0.856247	0.68131	0.829319	0.943284	1.06013	1.20581	1.46776	0.277469	0.0320693	0.00706076	0.0241595	0.00997915	0.0349129	0.0214697	0.00250637	0.0753951	0.0313058	0.0144016	0.0159554	0.00291369	0.0175115	0.0575775	0.0223805	0.0402404	0.00186547	0.0140256	0.0477381	0.00973397	0.0212699	0.0485908	0.025859	0.0351712	0.0168401	0.0130723	0.00421142	0.0603196	0.0632746	0.0142975	0.00901432	0.0984903	0.0492562	0.0301292	0.027001	0.2629623	2.914682	0.252787	0.430554	0.569447	0.747212
3240	-55.23858	-97.95144	42.71285	0.00109321	0.0139208	0.00474809	0.00976261	0.00255794	0.00879009	0.00202399	0.00155893	0.00312467	0.00159193	0.00185821	0.00426083	0.000798044	0.012195	2.15365e-05	0.000969581	0.00426047	0.00393828	0.000953862	0.00509904	0.00546356	0.00426694	0.00160327	0.0132927	0.00281396	0.0110635	0.00613303	0.0143829	0.00165968	0.0060842	0.00830199	0.00112812	0.00690064	0.00409382	0.00924953	0.0481409	0.496003	0.35441	0.101446	1.236165	0.151143	0.389129	0.610871	0.848857	0.119537	0.354892	0.723833	1.38153	2.81776	8.3656	1.535891	0.00607456	0.0773526	0.0263835	0.0542473	0.0142136	0.0488434	0.0112466	0.0086624	0.0173627	0.0088458	0.0103254	0.0236759	0.00443444	0.0677631	0.00011967	0.00538761	0.0236739	0.0218836	0.00530027	0.0283336	0.0303591	0.0237098	0.0089088	0.0738626	0.0156362	0.0614757	0.034079	0.0799204	0.00922225	0.0338077	0.0461312	0.00626858	0.0383444	0.0227479	0.0513963	0.1799648	0.7616385	0.0927821	0.353851	0.646149	0.907218
3276	-53.13938	-98.42257	45.28319	0.00585396	0.00507402	0.00578657	0.0137527	0.00429167	0.0294644	0.000627734	0.0131	0.00518563	0.0132866	0.00024393	0.0186872	0.00397885	0.035018	0.000218948	0.0184856	0.00383465	0.00464429	0.00286502	0.0015004	0.0290251	0.0262493	0.00468192	0.0267696	0.00300227	0.0225303	0.00655268	0.0214316	0.0035363	0.0161624	0.0167051	0.027044	0.00107011	0.0185443	0.0373858	0.195758	0.364333	0.28335	0.156559	0.2546417	0.0096591	0.230603	0.769397	0.990341	0.955713	0.978151	0.993132	1.00692	1.02234	1.04634	0.03275298	0.0131081	0.0113617	0.0129572	0.0307949	0.00960985	0.0659762	0.00140561	0.0293334	0.0116116	0.0297512	0.000546205	0.0418442	0.00890939	0.0784117	0.000490265	0.0413928	0.0085865	0.0103994	0.00641532	0.00335968	0.0649925	0.058777	0.0104837	0.0599421	0.00672264	0.0504496	0.0146727	0.0479892	0.00791844	0.0361906	0.0374058	0.0605566	0.00239616	0.0415241	0.0837137	0.446591	0.9813862	0.122712	0.373654	0.626346	0.877288
3312	-59.15119	-100.0165	40.86532	0.00168612	0.0159403	0.00701165	0.0195233	0.00404396	0.0447309	0.0025708	0.00402459	0.0037003	0.048563	0.0001523	0.031903	0.0275299	0.0230427	0.00185372	0.0662283	0.00231499	0.00892622	0.0121156	0.0368564	0.019344	0.0185437	0.0315092	0.0111752	0.00582823	0.0467823	0.126584	0.0339414	0.00538584	0.0448267	0.0389566	0.0380866	0.00729039	0.00400049	0.0521187	0.453263	0.0309151	0.39666	0.119162	2.197628	0.221073	0.419221	0.580778	0.778928	0.227177	0.485397	0.79812	1.25294	2.06017	4.40186	1.071608	0.00199049	0.0188177	0.00827733	0.0230475	0.00477394	0.0528053	0.00303486	0.00475107	0.00436825	0.0573292	0.000179792	0.0376618	0.0324993	0.0272022	0.00218833	0.0781832	0.00273287	0.0105375	0.0143026	0.0435093	0.0228358	0.021891	0.0371969	0.0131924	0.00688028	0.055227	0.149433	0.0400682	0.00635804	0.0529184	0.0459886	0.0449617	0.00860638	0.00472262	0.0615266	0.8470912	2.936345	0.253586	0.430826	0.569174	0.746413
3348	-54.09053	-99.15067	45.06014	0.00272919	0.00983	0.0201648	0.0529459	0.0056028	0.0183639	0.00285645	0.00566344	0.00613124	0.0384804	0.0275717	0.000128657	0.0291927	0.0186559	0.0190543	0.0143881	0.0297051	0.00869323	0.00816458	0.0280528	0.000636004	0.0205786	0.0163856	0.0196137	0.0187165	0.00772674	0.0280659	0.0156851	0.0178888	0.013877	0.00202873	0.0173721	0.0374799	0.0396551	0.0415781	0.262347	0.215378	0.31785	0.204425	0.6237235	0.0710559	0.335926	0.664074	0.928944	0.436779	0.667659	0.881585	1.13432	1.49777	2.28949	0.5989376	0.00424009	0.015272	0.0313281	0.0822571	0.00870455	0.0285303	0.0044378	0.00879877	0.00952554	0.0597834	0.0428356	0.000199882	0.045354	0.028984	0.0296029	0.0223535	0.0461501	0.0135059	0.0126845	0.0435831	0.000988101	0.0319711	0.0254568	0.030472	0.0290781	0.0120043	0.0436034	0.0243685	0.0277921	0.0215595	0.00315184	0.0269895	0.058229	0.0616084	0.0645961	0.6436632	0.2648876	0.0109593	0.235856	0.764144	0.989041
