Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
2700	-51.30449	-90.93893	39.63444	0.00785387	0.0217888	0.00423817	0.014156	0.0129733	0.0124077	0.00618157	0.00901397	0.000470878	0.0154901	0.0077321	5.57679e-05	0.00651732	0.0469679	0.00451483	0.00819394	0.0038296	0.0150807	0.00408958	0.0228126	0.000284255	0.0171129	0.0260347	0.00737798	0.0145719	0.0280717	0.0116628	0.0151739	0.00566922	0.0136133	0.0132689	0.00789396	0.0107318	0.00570442	0.0030617	0.0145442	0.314359	0.572294	0.0988032	0.7735138	0.0945452	0.355151	0.644849	0.905455	0.447051	0.675272	0.884709	1.13032	1.48089	2.23688	0.5821294	0.0194113	0.0538525	0.0104749	0.0349874	0.0320643	0.0306663	0.0152782	0.0222786	0.00116381	0.0382848	0.0191104	0.000137834	0.016108	0.116084	0.0111587	0.0202519	0.00946512	0.037273	0.0101077	0.0563827	0.000702554	0.0422956	0.0643464	0.0182352	0.0360153	0.0693811	0.0288253	0.0375033	0.0140118	0.0336462	0.0327949	0.0195104	0.0265243	0.0140988	0.00756719	0.404602	11.52289	0.369688	0.4659	0.5341	0.630312
2736	-50.0022	-92.59866	42.59646	0.0113559	0.02336	0.00896357	0.00179392	0.0205402	0.00123281	0.0124508	0.00209309	0.00918376	0.0248996	0.00510378	0.00470247	0.0228513	0.0493942	0.0151838	0.00428968	0.0238074	0.0408199	0.0109502	0.0290318	0.00900422	0.0193303	0.0102379	0.0565951	0.0174983	0.0153467	0.0586239	0.00264341	0.0153917	0.0185566	0.00503237	0.00438633	0.0018258	0.0382936	0.00288339	0.0449858	0.276363	0.485676	0.192975	2.458274	0.233937	0.423948	0.576052	0.766063	0.756433	0.872722	0.958417	1.04339	1.14584	1.32199	0.2018386	0.0190007	0.039086	0.0149978	0.00300158	0.0343678	0.00206274	0.0208326	0.00350215	0.0153662	0.041662	0.00853964	0.00786817	0.0382348	0.0826462	0.0254055	0.00717749	0.0398345	0.0682997	0.0183219	0.0485759	0.0150658	0.0323435	0.01713	0.0946948	0.0292781	0.0256781	0.0980895	0.00442294	0.0257533	0.0310489	0.00842015	0.0073392	0.00305493	0.0640728	0.00482449	0.5976577	1.667013	0.188076	0.406101	0.593899	0.811923
2772	-48.87344	-94.1495	45.27606	0.00324212	0.00600397	0.00237941	0.00568308	0.00346547	0.00309618	0.0119089	0.00377764	0.00100152	0.00687789	0.00308248	0.000548838	0.0103496	0.0544628	0.0128426	0.00191126	0.0054517	0.00180969	0.00722632	0.00804815	0.00318614	0.0175561	0.00479743	0.0173735	0.0143425	0.00116731	0.0146928	0.00164671	0.00349576	0.0048331	0.00150146	0.00626778	0.00867812	0.00381072	0.00199018	0.103403	0.337097	0.2759	0.283599	0.2868812	0.0139564	0.246401	0.753599	0.986044	0.583779	0.769128	0.921369	1.08534	1.30017	1.71298	0.3891799	0.0125416	0.0232254	0.00920435	0.021984	0.0134056	0.0119771	0.0460675	0.0146132	0.0038742	0.026606	0.011924	0.00212309	0.0400355	0.21068	0.0496793	0.0073934	0.021089	0.00700048	0.0279538	0.0311329	0.012325	0.067913	0.0185581	0.0672065	0.0554818	0.00451554	0.0568366	0.00637	0.0135228	0.018696	0.00580817	0.0242459	0.0335699	0.0147412	0.00769869	0.2585092	0.4739212	0.0452413	0.307709	0.692292	0.954759
2808	-56.09616	-98.67877	42.58261	0.00806395	0.00873876	0.00455576	0.00351179	0.00569026	0.0501354	0.00268395	0.0120917	0.00411985	0.0102188	0.00844583	0.0349328	0.00615245	0.0291643	0.00615663	0.0446886	0.0013796	0.00737745	0.00936895	0.0341993	0.00326097	0.00768507	0.0281747	0.000504198	0.00220179	0.00423384	0.0293361	0.00617758	0.0175697	0.0068612	0.00572948	0.0145369	0.00440166	0.0472206	0.0168191	0.0328594	0.354042	0.370334	0.242765	1.712871	0.191382	0.407491	0.59251	0.808617	0.309396	0.564317	0.836526	1.19542	1.77205	3.2321	0.8482558	0.0165792	0.0179666	0.00936649	0.00722012	0.011699	0.103077	0.00551812	0.0248602	0.00847028	0.0210095	0.0173643	0.0718206	0.0126492	0.0599608	0.0126578	0.0918783	0.00283641	0.0151678	0.0192623	0.0703127	0.00670444	0.0158002	0.0579263	0.00103661	0.0045268	0.00870464	0.0603141	0.0127009	0.0361227	0.0141064	0.0117796	0.0298874	0.00904966	0.0970841	0.0345794	0.4863891	1.586919	0.18205	0.40352	0.596479	0.817951
2844	-50.28985	-91.84757	41.55772	0.00615278	0.0059704	0.000679914	0.0049067	0.0103012	0.00639387	0.000154207	0.000388865	0.00428582	0.00560721	0.00311096	0.0112653	0.00438049	0.0496663	0.00172589	0.00842087	0.00730039	0.00308181	0.000196605	0.0101107	0.00253253	0.00130017	0.00614237	0.0335504	0.00815172	0.000430304	0.0101408	0.0157635	0.0377379	0.0152092	0.00140302	0.000654902	0.0142874	0.00353987	0.000893668	0.177161	0.344738	0.454123	0.023978	3.361809	0.26788	0.435605	0.564395	0.73212	0.229158	0.487457	0.799175	1.25129	2.05147	4.36381	1.06533	0.0207978	0.0201813	0.00229826	0.0165858	0.0348203	0.0216127	0.000521254	0.00131445	0.014487	0.0189537	0.0105158	0.0380792	0.014807	0.167884	0.00583391	0.0284645	0.024677	0.0104172	0.000664569	0.0341763	0.00856052	0.00439487	0.0207626	0.113408	0.0275547	0.00145453	0.0342783	0.0532841	0.127563	0.0514107	0.00474253	0.00221372	0.0482947	0.0119656	0.0030208	0.295838	1.131227	0.140151	0.383447	0.616552	0.85985
2880	-64.18791	-106.885	42.6971	0.00482765	0.0320275	0.0574243	0.00860129	0.0171948	0.0140316	0.00168791	0.00120884	0.0104615	0.00520041	0.000167923	0.00619931	0.0156819	0.0373226	0.00706066	0.0641967	0.00169454	0.0531003	0.00402069	0.0881525	0.00929195	0.0696014	0.0500332	0.0274571	0.0247471	0.0118831	0.043355	0.0177084	0.0368602	0.0334664	0.0134666	0.0071145	0.0185124	0.0266112	0.055234	0.297148	0.271443	0.275478	0.155931	0.3369894	0.0216077	0.267188	0.732812	0.978392	0.271565	0.52954	0.82009	1.21938	1.88843	3.68236	0.9425584	0.0055135	0.0365776	0.0655824	0.00982325	0.0196376	0.016025	0.0019277	0.00138058	0.0119478	0.00593921	0.000191779	0.00708002	0.0179097	0.0426249	0.00806374	0.0733169	0.00193528	0.0606441	0.00459189	0.100676	0.010612	0.0794894	0.0571413	0.0313579	0.0282628	0.0135712	0.0495143	0.0202242	0.0420968	0.0382209	0.0153797	0.00812523	0.0211424	0.0303918	0.063081	0.8756055	2.84554	0.250184	0.429662	0.570338	0.749816
2916	-57.58233	-98.19489	40.61256	0.0134497	0.0530211	0.00958001	0.0179181	0.0443173	0.0110671	0.0065976	0.0185157	0.0147898	0.00694514	0.018827	0.0212151	0.0146532	0.043416	0.0262676	0.0108809	0.0139679	0.0010545	0.0066643	0.0151222	0.00523541	0.03113	0.00702861	0.0337131	0.0291685	0.0201935	0.0161343	0.00529022	0.0275065	0.0089726	0.0315803	0.0394852	0.056499	0.0393538	0.00493736	0.290959	0.233592	0.400486	0.0749636	1.938725	0.206305	0.413544	0.586456	0.793694	0.782343	0.887176	0.963341	1.03805	1.12717	1.27821	0.1774858	0.0185642	0.0731832	0.013223	0.0247317	0.0611696	0.0152756	0.00910644	0.0255565	0.0204138	0.00958614	0.0259863	0.0292825	0.0202252	0.0599255	0.0362563	0.0150185	0.0192793	0.00145549	0.00919851	0.0208727	0.00722626	0.0429676	0.00970134	0.0465331	0.0402602	0.0278723	0.0222697	0.0073019	0.0379662	0.0123846	0.0435892	0.0545001	0.0779836	0.0543186	0.00681486	0.7244984	5.921042	0.320923	0.452054	0.547946	0.679077
2952	-51.15845	-94.95968	43.80123	0.00903332	0.0365899	0.00101732	0.0323933	0.0029225	0.000690309	0.00585541	0.00577998	0.0197431	0.0104838	0.0158159	0.00708487	0.0247986	0.0136888	0.00313817	0.00514444	0.00672693	0.00273167	0.0360077	0.00299308	0.0124849	0.0268109	0.0252843	0.0578124	0.0289254	0.00424088	0.0121984	0.00169292	0.0089238	0.00213381	0.0203057	0.0032839	0.0662769	0.00534705	0.00475413	0.361567	0.107631	0.288071	0.242732	0.6517236	0.0756492	0.340051	0.659949	0.924351	0.409217	0.646768	0.872885	1.14563	1.54615	2.44369	0.6460694	0.0172683	0.0699463	0.00194473	0.0619239	0.00558673	0.00131961	0.0111934	0.0110492	0.0377415	0.0200411	0.030234	0.0135436	0.0474057	0.0261679	0.00599902	0.00983425	0.0128594	0.00522193	0.0688333	0.00572165	0.0238664	0.0512524	0.0483341	0.110516	0.0552946	0.00810697	0.0233189	0.00323624	0.017059	0.00407906	0.038817	0.00627759	0.126697	0.0102216	0.00908812	0.5231146	1.572368	0.180918	0.403029	0.596972	0.819081
2988	-60.41359	-96.53514	36.12154	0.00540886	0.0699881	0.0135175	0.0107853	0.0400749	0.000604711	0.0204595	0.00465526	0.037824	0.0726405	0.0180246	0.00327815	0.0165318	0.242822	0.0123426	0.0201454	0.00637369	0.00786023	0.0035628	0.0276876	0.0185671	0.0860392	0.0272691	0.0530595	0.0315284	0.0120118	0.137206	0.00675367	0.0266375	0.0086467	0.0197619	0.0271456	0.124198	0.0377186	0.0216661	0.150253	0.390985	0.361878	0.0968838	2.461643	0.234092	0.424003	0.575996	0.765908	0.916348	0.95829	0.986796	1.01338	1.04353	1.09129	0.06316624	0.00424958	0.0549877	0.0106203	0.00847369	0.0314857	0.000475104	0.0160744	0.0036575	0.0297172	0.0570716	0.0141614	0.00257555	0.0129886	0.190778	0.00969723	0.0158277	0.00500762	0.00617556	0.00279919	0.0217533	0.0145876	0.0675986	0.0214246	0.0416873	0.0247709	0.0094373	0.107799	0.00530616	0.0209283	0.00679347	0.0155264	0.0213275	0.0975785	0.0296344	0.0170225	1.272796	22.48114	0.405982	0.475687	0.524313	0.594017
3024	-57.5151	-97.92638	40.41128	0.00519146	0.0187666	0.0209701	0.00549308	0.00244639	0.0013351	0.00719865	0.0169281	0.00630544	0.0595283	0.00300763	0.00421987	0.0150054	0.02042	0.011969	0.00142037	0.00381113	0.00417617	0.0202021	0.00420313	0.0333887	0.0580415	0.013641	0.0214951	0.0289622	0.0278101	0.0227547	0.0352264	0.029971	0.000133623	0.0126226	0.0112467	0.0463332	0.00481307	0.0199566	0.173214	0.542835	0.266764	0.0171864	10.68198	0.364825	0.46456	0.535439	0.635175	0.733798	0.859887	0.953997	1.04822	1.16294	1.36277	0.2238054	0.00866696	0.0313302	0.0350089	0.0091705	0.00408417	0.00222891	0.0120179	0.0282609	0.0105267	0.0993804	0.00502113	0.00704492	0.025051	0.0340905	0.0199819	0.00237126	0.00636254	0.00697197	0.0337266	0.00701697	0.0557412	0.0968983	0.0227732	0.0358854	0.0483514	0.0464279	0.0379881	0.0588092	0.0500354	0.000223079	0.021073	0.0187759	0.0773516	0.00803524	0.0333168	0.5989944	0.5773766	0.0632668	0.328416	0.671584	0.936733
3060	-57.6731	-100.5795	42.90639	0.00390957	0.0549933	0.0396803	0.0349861	0.0384733	0.00456123	0.0105753	0.0144755	0.0143576	0.0181104	0.012091	0.0297459	0.00998461	0.0607621	0.0573891	0.0267838	0.0166812	0.0479665	0.0153067	0.0426889	0.00956471	0.0876058	0.0364521	0.00604591	0.0383232	0.0286659	0.0254364	0.00232237	0.0233184	0.0280768	0.0162877	0.010588	0.0728675	0.0140328	0.0432753	0.295848	0.268115	0.0327109	0.403326	0.9265106	0.115754	0.369431	0.630569	0.884246	0.53355	0.73611	0.908842	1.1003	1.35849	1.87424	0.4542343	0.00392375	0.0551928	0.0398242	0.035113	0.0386129	0.00457778	0.0106136	0.014528	0.0144097	0.0181761	0.0121349	0.0298538	0.0100208	0.0609826	0.0575973	0.026881	0.0167417	0.0481405	0.0153622	0.0428438	0.00959941	0.0879236	0.0365844	0.00606785	0.0384622	0.0287699	0.0255287	0.00233079	0.023403	0.0281787	0.0163468	0.0106264	0.0731319	0.0140837	0.0434323	0.9963852	2.214122	0.221941	0.419547	0.580453	0.778059
3096	-59.06276	-97.50846	38.4457	0.0129058	0.0136974	0.00997079	0.00584073	0.0206317	0.00106606	0.00312088	0.00752403	0.00255462	0.015672	0.00437608	0.0036903	0.00210447	0.0192906	0.00660729	0.00402689	0.0079522	0.000903846	0.0030075	0.00150994	0.00751601	0.0337273	0.00149617	0.00210126	0.0119683	0.00974609	0.000754676	0.000486762	0.00368581	0.00626111	0.00014851	0.00602287	0.019409	0.0087351	0.0163518	0.212913	0.284213	0.356488	0.146387	11.20215	0.367895	0.465406	0.534595	0.632104	0.138509	0.381326	0.74024	1.35091	2.62243	7.21974	1.429376	0.0469534	0.0498333	0.0362754	0.0212495	0.0750617	0.0038785	0.0113543	0.0273737	0.00929411	0.0570172	0.0159209	0.0134259	0.00765642	0.0701823	0.0240384	0.0146505	0.0289314	0.00328834	0.0109418	0.00549341	0.0273445	0.122705	0.00544333	0.00764472	0.0435426	0.0354579	0.00274564	0.00177092	0.0134096	0.022779	0.000540306	0.0219122	0.0706132	0.0317797	0.0594907	0.2748639	1.059864	0.132118	0.379066	0.620934	0.867882
3132	-55.04783	-99.76852	44.72069	0.0287436	0.00747079	0.00620844	0.00207781	0.014129	0.00714499	0.00431968	0.0150894	0.0150076	0.00642533	0.0101265	0.00127256	0.0107375	0.0419344	0.0151895	0.0139624	0.0068856	0.00696939	0.00622219	0.0326333	0.00380662	0.0424976	0.00256515	0.00173308	0.0114951	0.0245121	0.0021803	0.0294849	0.00742569	6.39499e-05	0.00372845	0.00422525	0.0199318	0.0027548	0.00692429	0.145827	0.287992	0.331822	0.234359	0.6305291	0.0721804	0.336955	0.663045	0.927819	0.46851	0.690889	0.891042	1.12228	1.44741	2.13443	0.54823	0.0691154	0.0179639	0.0149285	0.0049962	0.0339739	0.0171804	0.0103869	0.0362832	0.0360865	0.01545	0.0243497	0.00305993	0.0258189	0.100833	0.0365239	0.0335732	0.0165567	0.0167582	0.0149615	0.0784682	0.00915318	0.102187	0.00616803	0.00416727	0.0276404	0.0589404	0.00524264	0.0708977	0.0178554	0.00015377	0.00896524	0.0101598	0.0479268	0.00662404	0.0166498	0.415879	0.7219403	0.0867633	0.349257	0.650744	0.913237
3168	-69.67722	-107.0086	37.33134	0.000767778	0.00167915	0.004033	0.00360742	0.00250747	0.00100359	0.00433374	0.00283233	0.00149197	0.00101627	0.00162865	0.00473867	0.00502136	0.000863848	0.00456051	0.00635725	0.00213292	0.0031684	0.00121775	0.00421869	0.00379728	0.00976255	0.00586489	0.000604119	0.00540741	0.00270236	0.000761885	0.000633919	0.00210934	0.00335639	0.00472414	0.00380502	0.00140685	0.0137529	0.00275468	0.762563	0.00268232	0.138938	0.0958161	14.64263	0.38401	0.469802	0.530198	0.61599	0.103692	0.331113	0.70834	1.41175	3.02011	9.64394	1.638712	0.00647234	0.0141552	0.033998	0.0304105	0.0211378	0.0084602	0.0365332	0.0238764	0.0125772	0.0085671	0.0137295	0.0399468	0.0423298	0.0072822	0.0384449	0.0535914	0.0179804	0.0267095	0.0102656	0.0355634	0.032011	0.0822979	0.0494408	0.0050927	0.0455842	0.0227808	0.00642266	0.00534391	0.0177817	0.0282942	0.0398243	0.0320762	0.0118597	0.115937	0.0232219	0.1186245	0.6853385	0.0810436	0.344646	0.655354	0.918956
3204	-60.73303	-102.6318	41.89874	0.00279639	0.0128676	0.0804955	0.0379651	0.142526	0.00945322	0.00832813	0.035355	0.018605	0.00249962	0.00381953	0.0284677	0.0475612	0.0763118	0.00710977	0.0228196	0.000129595	0.00610864	0.00348844	0.105973	0.0948479	0.00571733	0.0203925	0.0334652	0.0472016	0.0086076	0.0410729	0.00351641	0.00258586	0.137625	0.0117319	0.0661429	0.0529299	0.00246842	0.0808508	0.502481	0.113244	0.310784	0.0734905	2.313862	0.227031	0.421434	0.578566	0.772969	0.342552	0.593041	0.849585	1.17705	1.68622	2.91927	0.7746477	0.00221612	0.0101975	0.0637923	0.0300872	0.112951	0.00749164	0.0066	0.0280187	0.0147444	0.00198094	0.00302696	0.0225605	0.0376921	0.0604767	0.00563446	0.0180844	0.000102704	0.00484107	0.00276457	0.0839827	0.0751665	0.00453096	0.016161	0.026521	0.037407	0.00682148	0.0325501	0.00278674	0.00204928	0.109067	0.00929746	0.0524179	0.0419467	0.00195621	0.0640739	1.261837	1.25752	0.153269	0.39019	0.60981	0.846731
3240	-51.86565	-95.1091	43.24346	0.000847496	0.0154357	0.00749446	0.00192471	0.00488467	0.00608519	0.00457641	0.00661105	0.00291386	0.00692419	0.00072739	0.0086798	0.000576409	0.0125273	0.00171768	0.0222306	0.00422062	0.0107674	0.00512475	0.00138604	0.00393532	0.0145187	0.0061063	0.00192771	0.0150057	0.00218746	0.00702867	0.000938368	0.00367273	0.00240035	0.00510309	0.00390879	0.00281377	0.00179112	0.0313935	0.198938	0.0246539	0.707406	0.0690015	1.88753	0.203106	0.412275	0.587726	0.796893	0.282458	0.539795	0.825012	1.2121	1.85255	3.54035	0.9141213	0.00371078	0.0675857	0.0328147	0.00842738	0.0213877	0.0266442	0.0200379	0.0289466	0.0127584	0.0303178	0.0031849	0.0380047	0.00252382	0.054851	0.00752089	0.0973372	0.0184801	0.0471452	0.0224389	0.00606884	0.0172309	0.0635704	0.0267366	0.00844054	0.065703	0.00957787	0.0307752	0.00410867	0.0160811	0.01051	0.022344	0.0171147	0.0123202	0.00784248	0.137457	0.2283872	0.4516207	0.0412986	0.302331	0.697669	0.958701
3276	-63.76295	-104.1381	40.37516	0.0190447	0.0145019	0.0152669	0.00262402	0.0119412	0.00300807	0.0261109	0.000755616	0.00808716	0.030671	0.00653972	0.00247432	0.000328544	0.022229	0.0149257	0.00093496	0.00509372	0.00338393	0.0082305	0.00935638	0.0048415	0.000132593	0.0236867	0.00423999	0.0341166	0.00556161	0.00361017	0.00263063	0.00801416	0.0240355	0.00497347	0.0311582	0.00518107	0.0119789	0.00664792	0.102839	0.2994	0.0774491	0.520313	8.207723	0.346585	0.459458	0.540541	0.653416	0.439609	0.669765	0.882452	1.13321	1.49306	2.27475	0.5942681	0.0506081	0.0385364	0.0405693	0.0069729	0.0317317	0.00799345	0.0693852	0.00200792	0.0214903	0.081503	0.0173782	0.00657509	0.000873049	0.0590699	0.0396626	0.0024845	0.0135357	0.00899223	0.0218712	0.024863	0.0128655	0.000352343	0.0629435	0.0112671	0.0906592	0.014779	0.00959341	0.00699047	0.0212963	0.0638704	0.0132162	0.0827977	0.0137678	0.0318318	0.0176657	0.3763174	0.8981122	0.112023	0.367081	0.632918	0.887977
3312	-48.42606	-92.11689	43.69084	0.0029959	0.00695482	0.0059309	0.00708949	0.0406959	0.0159277	0.00077655	0.00320454	0.00365857	0.011095	0.00185967	0.00189844	0.00251461	0.0210649	0.00835609	0.00639249	0.00416124	0.00400029	0.0169562	0.00843529	0.00564667	0.0031404	0.00541757	0.00117094	0.0161408	0.0110078	0.0139405	0.0106463	0.00749591	0.0191973	0.00608257	0.019691	6.8519e-05	0.0617861	0.0170038	0.120539	0.862026	0.00864647	0.0087886	1.195021	0.146944	0.386999	0.613001	0.853056	0.328758	0.581272	0.844288	1.18443	1.72037	3.04175	0.804366	0.00804475	0.0186754	0.0159259	0.0190371	0.109279	0.04277	0.00208523	0.008605	0.00982417	0.0297929	0.00499368	0.00509779	0.00675235	0.0565646	0.0224382	0.0171654	0.011174	0.0107418	0.0455316	0.0226509	0.0151627	0.00843275	0.0145475	0.00314427	0.043342	0.0295587	0.0374337	0.0285879	0.0201284	0.0515495	0.0163332	0.0528752	0.000183991	0.165911	0.0456594	0.3724048	0.8906857	0.111032	0.366447	0.633553	0.888968
3348	-55.05233	-96.81713	41.7648	0.00292515	0.0123828	0.00839332	0.00107398	0.0126878	0.0133249	0.00919846	0.00284585	0.0295006	0.0331283	0.00120442	0.0021749	0.00271461	0.00799935	0.00100703	0.00821855	0.00391429	0.00476426	0.00260595	0.0119622	0.00571969	0.0116734	0.0129579	0.0110129	0.0345862	0.0117758	0.00467301	0.00611412	0.00940434	0.0590413	0.00389022	0.00891441	4.14392e-05	0.0181196	0.00611096	0.154694	0.473819	0.142853	0.228634	0.7071693	0.0844746	0.347442	0.652558	0.915525	0.333575	0.58541	0.846159	1.18181	1.7082	2.99783	0.793849	0.00777838	0.0329276	0.022319	0.00285586	0.0337386	0.0354327	0.02446	0.00756751	0.0784462	0.0880927	0.00320272	0.00578337	0.0072185	0.0212714	0.00267783	0.0218542	0.0104086	0.0126688	0.00692957	0.0318091	0.0152094	0.0310411	0.0344568	0.0292847	0.0919695	0.0313136	0.0124262	0.0162583	0.0250074	0.156999	0.0103446	0.0237046	0.000110193	0.0481825	0.0162499	0.3760621	4.49383	0.296455	0.444686	0.555313	0.703545
3384	-54.01006	-94.16025	40.15018	0.0129383	0.0128892	0.00438915	0.00987272	0.0301159	0.00743458	0.0101013	0.0135491	0.0220663	0.00305879	0.0061165	0.0127458	0.00647332	0.0118744	0.00425285	0.00582306	0.00332028	0.0034878	0.00108597	0.00833715	0.027353	0.00733713	0.0263498	0.0168563	0.0283605	0.00537892	0.0209602	0.00212659	0.0256004	0.0142872	0.000824575	0.022699	7.35407e-05	0.0125978	0.0112697	0.266317	0.241384	0.2765	0.215798	4.00416	0.285442	0.441255	0.558745	0.714558	0.919843	0.96007	0.987368	1.01279	1.04159	1.08714	0.06041408	0.031403	0.031284	0.0106531	0.0239625	0.0730955	0.0180448	0.0245172	0.0328856	0.0535581	0.00742411	0.0148456	0.0309358	0.0157117	0.0288208	0.0103223	0.0141334	0.0080588	0.00846539	0.0026358	0.0202354	0.0663896	0.0178082	0.0639548	0.0409127	0.068835	0.0130554	0.0508734	0.00516153	0.0621358	0.0346771	0.00200136	0.0550937	0.000178494	0.0305766	0.0273532	0.4120071	4.450626	0.29555	0.444408	0.555593	0.704449
3420	-57.66477	-100.9054	43.24061	0.00800269	0.0324857	0.0339524	0.0145612	0.0191764	0.0143286	0.0193126	0.0572478	0.0114198	0.00990535	0.0108099	0.039357	0.0377351	0.0739364	0.0246617	0.0337622	0.00905843	0.00720113	0.0328505	0.0290583	0.0261097	0.0135283	0.0257786	0.0220868	0.00562552	0.0282305	0.00406252	0.0388045	0.0343452	0.029206	0.0274189	0.0267455	0.00525576	0.0146485	0.00102955	0.187729	0.383664	0.13804	0.290567	1.135216	0.140586	0.383679	0.616321	0.859414	0.86111	0.929668	0.977505	1.02301	1.07565	1.16129	0.108123	0.0097392	0.0395347	0.0413198	0.0177208	0.0233375	0.0174378	0.0235033	0.06967	0.0138978	0.0120547	0.0131555	0.0478971	0.0459233	0.0899799	0.030013	0.0410882	0.011024	0.00876372	0.0399787	0.0353637	0.0317753	0.0164638	0.0313723	0.0268794	0.0068462	0.0343563	0.00494405	0.0472247	0.0417978	0.0355434	0.0333686	0.032549	0.00639622	0.0178271	0.00125295	0.8216988	2.160582	0.219092	0.418477	0.581523	0.780908
3456	-54.4509	-95.55385	41.10296	0.00104796	0.00501717	0.000311785	0.000676187	0.00153444	0.00138974	0.00189136	0.00308633	0.000105288	0.000374777	0.00124932	0.00194941	0.00224391	0.00576594	0.000273289	0.00542361	0.00492775	0.000597168	0.000435929	0.0027807	0.00636303	3.67622e-05	0.00391887	0.00299532	0.000398522	0.00285666	0.00179825	0.00279441	0.0025704	0.00556156	4.03659e-06	0.0019363	0.0019741	0.000618308	0.00239058	0.426562	0.0514697	0.292019	0.22995	3.256839	0.264583	0.434518	0.565482	0.735417	0.150234	0.396742	0.749449	1.33431	2.52053	6.65627	1.37062	0.0135572	0.0649059	0.00403349	0.00874766	0.0198507	0.0179787	0.0244681	0.0399271	0.00136209	0.0048484	0.0161622	0.025219	0.0290289	0.0745925	0.00353547	0.0701638	0.0637491	0.00772541	0.0056395	0.0359732	0.082317	0.000475583	0.0506975	0.0387497	0.00515558	0.0369559	0.0232635	0.0361506	0.0332526	0.0719485	5.22203e-05	0.0250495	0.0255385	0.0079989	0.0309263	0.07729919	0.4499763	0.041008	0.301919	0.698081	0.958992
3492	-54.35224	-93.58986	39.23762	0.000395338	0.048217	0.0155326	0.000648013	0.0635552	0.00577166	0.0223088	0.0186235	0.0182422	0.0193334	0.0157363	0.0125093	0.0162009	0.0662751	0.0152231	0.00289359	0.00248703	0.0106688	0.00153157	0.0040366	0.0219889	0.00287612	0.0675911	0.0292456	0.0231286	0.0191848	0.0151341	0.0308003	0.00591113	0.0242192	0.00279277	0.0531114	0.0543201	0.000756223	0.0110313	0.0249585	0.166909	0.376455	0.431677	0.2673017	0.0112751	0.237061	0.762939	0.988725	0.726903	0.855937	0.952627	1.04973	1.16831	1.3757	0.230632	0.000547346	0.0667565	0.021505	0.000897174	0.0879923	0.00799087	0.0308866	0.0257843	0.0252563	0.0267671	0.021787	0.0173191	0.0224302	0.091758	0.0210765	0.00400618	0.0034433	0.014771	0.00212046	0.00558867	0.0304436	0.00398199	0.09358	0.0404906	0.0320216	0.0265613	0.0209532	0.042643	0.00818397	0.0335315	0.0038666	0.0735328	0.0752063	0.00104699	0.0152728	0.722282	17.08887	0.392441	0.472075	0.527924	0.60756
